name,price_usd,mark_price_usd,star_rating,review_count,colour_encoded,colour_: Army Green,colour_: Baby Pink,colour_: Beige,colour_: Black,colour_: Black Khaki,colour_: Black Purple,colour_: Black and White,colour_: Blue,colour_: Blue Cloth,colour_: Blue and White,colour_: Brown,colour_: Brown and White,colour_: Burgundy,colour_: Burnt Orange,colour_: Camel,colour_: Champagne,colour_: Chocolate Brown,colour_: Clear,colour_: Coffee Brown,colour_: Dark Grey,colour_: Dusty Pink,colour_: Dusty Purple,colour_: Gold,colour_: Green,colour_: Green Shiny Leather,colour_: Grey,colour_: Hot Pink,colour_: Khaki,colour_: Leopard Print,colour_: Mauve Purple,colour_: Medium Cool Black,colour_: Mint Green,colour_: Multicolor,colour_: Navy Blue,colour_: Orange,colour_: Pink,colour_: Pink Brown,colour_: Purple,colour_: Red,colour_: Red Violet,colour_: Red and White,colour_: Rose Gold,colour_: Royal Blue,colour_: Rust Brown,colour_: SILVER/GLITTER,colour_: Silver,colour_: Teal Blue,colour_: Violet Purple,colour_: WHITE,colour_: White,colour_: White Card,colour_: White Pink,colour_: White and Blue,colour_: White/Blue Leaf,colour_: Yellow,colour_: Yellow Blue,colour_: black flip flops,colour_: dark brown
Women's Stylish Soft And Comfortable Outdoor Round Toe Lace-up Flat Canvas Casual Sports Shoes,14.7,18.6,0.0,1000.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"New Arrival Women's White British-Style Lace-Up Sneakers, Round Toe Low-Top Thick-Soled Slipper, Fashion Breathable Anti-Skid Canvas Shoes For Students",12.5,15.8,0.0,9.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Thin Strap White Sneakers Summer Simple Flat Casual Sports Canvas Shoes For Students,14.4,18.1,0.0,426.97953488372093,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men Color Block Skate Shoes, Lace-up Front Sporty Sneakers",17.30353726362625,25.392143671607748,0.0,100.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lace Up High Top Sneakers,12.25,24.0,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Breathable Lightweight Fashionable Thick-Soled Casual Sports Shoes,26.3,33.1,0.0,38.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"NEW Women's Breathable Soft-Sole Loafers, Ladies Slip-On Flat Shoes For Home And Leisure, Versatile, Comfortable, Non-Slip, Mom's Shoes, Penny Loafers",13.4,16.2,0.0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Womens Walking Shoes Slip On Lightweight Memory Foam Cheer Sneakers For Tennis Gym Running Workout Yoga,14.1,17.7,0.0,16.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Versatile Sequin Casual Sneakers, New Style For Summer And Autumn, Cross-Border Large Size Slip-On Shoes With Elastic Band",13.8,17.4,0.0,426.97953488372093,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Fashion Plus Size Comfortable Loafers With Waterproof Platform, Slip-On Khaki Casual Sports Shoes",19.0,23.9,0.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"New Arrival Women's Comfortable And Fashionable Breathable Sneakers, Four Seasons Single Shoes, Casual Sports Shoes",17.30353726362625,25.392143671607748,0.0,100.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024 Retro Thick-Soled Chunky Sneakers Women Sports Shoes,17.30353726362625,25.392143671607748,0.0,44.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shoes For Men Gym Tennis Athletic Mesh Fashion Sneakers Lightweight Sports Workout Running Casual Shoes Comfortable Footwear Trainers White,12.26,18.6,0.0,500.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Breathable Slip On Shoes For Women, Womens Casual Boat Loafers Walking Shoes, Lightweight Canvas Lace Up Loafers Shoes For Women",18.82,26.89,0.0,426.97953488372093,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Spring Summer New Running Sports Shoes With Breathable Low Cut Mesh Upper, Thick Bottom, Casual Women's Chunky Sneakers",17.30353726362625,25.392143671607748,0.0,4.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Comfortable Slip-on Platform Shaking Shoes For Women With Loafers And Brown Soft Bottom,17.5,22.1,0.0,86.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Floral Embroidered Lace-up Front Casual Shoes, Sport Outdoor Lace Skate Shoes",17.82,22.44,0.0,100.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"somiliss Somiliss Women's Summer Sports & Leisure Shoes, Front-Lacing Light Pink Ultra-Fine Microfiber Leather Breathable Running Shoes, Fashionable Height-Increasing 6cm Low-Cut Outdoor Slip-Resistant Walking Shoes",48.8,50.6,0.0,426.97953488372093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Spring New Style Leather Sneakers With Increased Height, Thick-Soled And Versatile Dad-Style Casual Sports Shoes",20.9,26.3,0.0,6.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women Letter Patch Decor Casual Shoes Lace-up Front Sporty Skate Shoes White,18.59,23.43,0.0,91.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Black Breathable Knitted Casual Flat Slip-On Shoes, Lightweight And Comfortable",10.8,13.6,0.0,17.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
New Spring Arrival Fashionable And Trendy Thick-Soled Sports Shoes For Women With Korean Style Design; Casual And All-Match Chunky Shoes For Women With College Sports Style,17.30353726362625,25.392143671607748,0.0,15.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Fashionable Skate Shoes & Canvas Sneakers With White Upper, Colorful Laces, Low-Cut & Thick Sole Design, Versatile For Outdoor Activities",9.48,15.8,0.0,1.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Fashionable Summer Breathable Anti-Skid Mesh Sneakers Running Shoes Light Slip-On Sock Shoes Unisex Sports Shoes,10.68,12.7,0.0,4.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Womens Canvas Shoes Low Cut Walking Running Shoes,32.99,49.99,0.0,37.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Spring/Summer Women Sports Shoes Outdoor Casual Shoes Lightweight Running Shoes Soft And Breathable Outdoor Mesh Travel Shoes,15.8,25.392143671607748,0.0,5.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Fashion Buckle Casual Skateboarding Shoes, Student Sports Shoes",11.2,14.2,0.0,3.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Spring & Autumn Round Toe Lace-up Solid Color Canvas Shoes, Fashionable & Versatile White Sneakers",17.0,20.8,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women's Breathable Low Cut Sneakers With Round Toe, Lace-Up Closure, Print Decoration, Soft Comfortable Soles, Lightweight And Anti-Slip, Suitable For Four Seasons",18.15,22.88,0.0,10.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Fashionable Lace Sneakers, Casual Sports Shoes",14.8,18.6,0.0,8.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Women's Casual Comfortable Vacation Style Sneakers,14.96,18.92,0.0,1000.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Suede Lightweight Sports Shoes,17.3,21.8,0.0,7.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"NEW Cherry Print Women Flat Shoes, Casual Sports Shoes, Fashionable Loafers, Outdoor Leisure Shoes",13.9,18.0,0.0,426.97953488372093,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Men's Shoes New Breathable White Shoes Trendy Thick-Soled Sports Casual Shoes Board Shoes Tide Shoes,12.98,16.39,0.0,78.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Floral Embroidered Lace-Up Front Skate Shoes, White Sporty Embroidered Flower Print Women's Casual Athletic Shoes",17.30353726362625,25.392143671607748,0.0,500.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Plus Size Women's Color Block Athletic High Top Outdoor Sneakers, Suitable For Students",23.65,29.81,0.0,100.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SHOESMALL Men's White Fashion Sneakers,17.30353726362625,25.392143671607748,0.0,426.97953488372093,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's All Season Comfortable High Top Canvas Shoes With Flower & Butterfly Embroidery, Lightweight Sports Sneakers In White",17.30353726362625,25.392143671607748,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
